Purchase Date,Purchaser Name,Political Party,Amount,Redemption Date
2022-07-07,INORBIT MALLS INDIA PRIVATE LIMIT,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-07-11
2022-07-07,INORBIT MALLS INDIA PRIVATE LIMIT,TELUGU DESAM PARTY,10000000.0,2022-07-11
2022-07-07,INORBIT MALLS INDIA PRIVATE LIMIT,TELUGU DESAM PARTY,10000000.0,2022-07-11
2022-07-07,INORBIT MALLS INDIA PRIVATE LIMIT,TELUGU DESAM PARTY,10000000.0,2022-07-11
2022-07-07,INORBIT MALLS INDIA PRIVATE LIMIT,TELUGU DESAM PARTY,10000000.0,2022-07-11
2022-07-07,INORBIT MALLS INDIA PRIVATE LIMIT,TELUGU DESAM PARTY,10000000.0,2022-07-11
2022-07-07,NUVOCO VISTAS CORPORATION LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,NUVOCO VISTAS CORPORATION LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,NUVOCO VISTAS CORPORATION LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,NUVOCO VISTAS CORPORATION LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,NUVOCO VISTAS CORPORATION LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,NUVOCO VISTAS CORPORATION LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,NUVOCO VISTAS CORPORATION LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,RASHMI METALIKS LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,RASHMI METALIKS LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,RASHMI METALIKS LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,RASHMI METALIKS LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,RASHMI METALIKS LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,SELMAR LAB PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,VEDANTA LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2022-07-12
2022-07-07,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2022-07-12
2022-07-07,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2022-07-12
2022-07-07,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-12
2022-07-07,YOGA BUILDERS PVT LTD,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-07,DANIKA TRADERS PRIVATE LTD,BHARTIYA JANTA PARTY,1000000.0,2022-07-12
2022-07-07,DANIKA TRADERS PRIVATE LTD,BHARTIYA JANTA PARTY,1000000.0,2022-07-12
2022-07-07,YOGA BUILDERS PVT LTD,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-07,DANIKA TRADERS PRIVATE LTD,BHARTIYA JANTA PARTY,1000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-07,DANIKA TRADERS PRIVATE LTD,BHARTIYA JANTA PARTY,1000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-07,DANIKA TRADERS PRIVATE LTD,BHARTIYA JANTA PARTY,1000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-08,AQ SQUARE REALTORS PRIVATE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-08,GREAT EASTERN STORES PVT LTD,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-08,GREAT EASTERN STORES PVT LTD,BHARTIYA JANTA PARTY,10000000.0,2022-07-12
2022-07-07,DIVIT SECURITY,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2022-07-12
2022-07-07,DIVIT SECURITY,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2022-07-12
2022-07-07,MR. DEEPAK KHEMKA,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,MR. DEEPAK KHEMKA,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,MR. DEEPAK KHEMKA,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,DIVIT SECURITY,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2022-07-12
2022-07-07,DIVIT SECURITY,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2022-07-12
2022-07-07,MR. DEEPAK KHEMKA,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,MR. DEEPAK KHEMKA,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,RISHABH KHEMKA / ISHWAR CHAND KHEMK,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,RISHABH KHEMKA / ISHWAR CHAND KHEMK,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,RISHABH KHEMKA / ISHWAR CHAND KHEMK,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,RISHABH KHEMKA / ISHWAR CHAND KHEMK,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-07,RISHABH KHEMKA / ISHWAR CHAND KHEMK,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2022-07-12
2022-07-08,IFB AGRO INDUSTRIES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-13
2022-07-07,DIVIT SECURITY,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-07,YOGA BUILDERS PVT LTD,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-07,YOGA BUILDERS PVT LTD,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-07,YOGA BUILDERS PVT LTD,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-07,YOGA BUILDERS PVT LTD,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-07,YOGA BUILDERS PVT LTD,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-08,DR HEALTHTECH,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BIJU JANATA DAL,10000000.0,2022-07-13
2022-07-08,DR HEALTHTECH,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-08,DR HEALTHTECH,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BIJU JANATA DAL,10000000.0,2022-07-13
2022-07-08,DR HEALTHTECH,BIJU JANATA DAL,1000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BIJU JANATA DAL,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BIJU JANATA DAL,10000000.0,2022-07-13
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-14
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-14
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-07-14
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,RIPLEY & CO STEVDORING & HANDLING PVT LT D,BHARAT RASHTRA SAMITHI,1000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,RIPLEY & CO STEVDORING & HANDLING PVT LT D,BHARAT RASHTRA SAMITHI,1000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,RIPLEY & CO STEVDORING & HANDLING PVT LT D,BHARAT RASHTRA SAMITHI,1000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,RIPLEY & CO STEVDORING & HANDLING PVT LT D,BHARAT RASHTRA SAMITHI,1000000.0,2022-07-16
2022-07-08,RIPLEY & CO STEVDORING & HANDLING PVT LT D,BHARAT RASHTRA SAMITHI,1000000.0,2022-07-16
2022-07-08,MEGHA ENGINEERING & INFRASTRUCTURES LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,PROCURE ADVISORY SERVICES PRIVATE L,BHARAT RASHTRA SAMITHI,10000000.0,2022-07-16
2022-07-08,RIPLEY & CO STEVDORING & HANDLING PVT LT D,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-07-19
2022-07-08,ROSHNI DEALMARK PRIVATE LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-07-19
2022-10-01,TRANSWAYS EXIM PRIVATE LIMITED,AAM AADMI PARTY,10000000.0,2022-10-10
2022-10-01,TRANSWAYS EXIM PRIVATE LIMITED,AAM AADMI PARTY,10000000.0,2022-10-10
2022-10-01,TRANSWAYS EXIM PRIVATE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-01,TRANSWAYS EXIM PRIVATE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2022-10-10
2022-10-03,NCC LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-03,NCC LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,ASHOK PATNI,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,ASHOK PATNI,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,CRESCENT POWER LTD,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DR. MANDEEP SHARMA,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,MR ANUJ GOENKA,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,MR. BAL KISHAN GOENKA,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,MRS. SUSHILA GOENKA,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,MS. SHIPRA GOENKA,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,S K SUPPLY CHAIN SOLUTIONS,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,S K TRADERS,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,S K TRADING CO.,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,SAN BEVERAGES PVT LTD,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,SAN BEVERAGES PVT LTD,BHARAT RASHTRA SAMITHI,1000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARAT RASHTRA SAMITHI,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DHARIWAL INFRASTRUCTURE LIMITED,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
2022-10-06,DR.REDDY'S LABORATORIES LTD,BHARTIYA JANTA PARTY,10000000.0,2022-10-11
